AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SERVICIO_VEHICULO_VICTIMA,CLASE_VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2018,Junio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,24.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2018,Junio,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,24.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Enero,Peaton,herido,Atropello,PUBLICO,CAMION,M,25.0,1
2018,Enero,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,25.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Febrero,Acompañante,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2018,Febrero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Febrero,Acompañante,herido,Choque,PUBLICO,BUSETA,F,25.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCARRO,M,25.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Marzo,Pasajero,herido,Choque,PUBLICO,BUSETA,F,25.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,25.0,1
2018,Abril,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,F,25.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2018,Abril,Motociclista,herido,Caida Ocupante,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Abril,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,25.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,25.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2018,Junio,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,25.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,26.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,26.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Enero,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,26.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,26.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Febrero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2018,Febrero,Conductor,herido,Choque,PUBLICO,BUS,M,26.0,1
2018,Febrero,Acompañante,herido,Choque,PUBLICO,AUTOMOVIL,F,26.0,1
2018,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Ciclista,herido,Choque,OTROS,BICICLETA,M,26.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Acompañante,herido,Otro,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2018,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,26.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,26.0,1
2018,Mayo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,26.0,1
2018,Mayo,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,26.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Junio,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,M,26.0,1
2018,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2018,Enero,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,27.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,BUS,F,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Acompañante,herido,Choque,PUBLICO,BUSETA,M,27.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Ciclista,herido,Choque,OTROS,BICICLETA,M,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,27.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Marzo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,27.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Marzo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,27.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,27.0,1
2018,Mayo,Peaton,herido,Choque,PUBLICO,BUS,F,27.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,27.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,27.0,1
2018,Mayo,Conductor,herido,Choque,OFICIAL,AUTOMOVIL,M,27.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,27.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,27.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2018,Enero,Conductor,herido,Choque,PUBLICO,BUS,M,28.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,BUS,M,28.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Febrero,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,F,28.0,1
2018,Febrero,Peaton,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Conductor,herido,Choque,PUBLICO,CAMION,M,28.0,1
2018,Marzo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Marzo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,28.0,1
2018,Abril,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,28.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,M,28.0,1
2018,Abril,Ciclista,herido,Choque,OTROS,BICICLETA,M,28.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,F,28.0,1
2018,Abril,Pasajero,herido,Atropello,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,28.0,1
2018,Abril,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,28.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,28.0,1
2018,Mayo,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,M,28.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,28.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Junio,Pasajero,herido,Atropello,PUBLICO,BUS,M,28.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,28.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,28.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2018,Enero,Conductor,herido,Choque,OTROS,REMOLQUE,M,29.0,1
2018,Enero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,BUS,F,29.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Febrero,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,29.0,1
2018,Febrero,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,29.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,29.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,29.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,29.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Abril,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Abril,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,F,29.0,1
2018,Abril,Peaton,herido,Atropello,PUBLICO,MICROBUS,F,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Abril,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,29.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Mayo,Motociclista,herido,Atropello,OFICIAL,MOTOCICLETA,M,29.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,F,29.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,29.0,1
2018,Mayo,Ciclista,herido,Choque,OTROS,BICICLETA,M,29.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,BUS,M,29.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Junio,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,29.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,MICROBUS,M,29.0,1
2018,Abril,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,3.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,3.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,30.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Febrero,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,30.0,1
2018,Febrero,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,30.0,1
2018,Febrero,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,30.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,30.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Marzo,Conductor,herido,Choque,PUBLICO,BUS,M,30.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,30.0,1
2018,Marzo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,30.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Abril,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,30.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Mayo,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,30.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,30.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,BUS,M,30.0,1
2018,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,30.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Conductor,herido,Choque,PUBLICO,BUS,M,31.0,1
2018,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Conductor,herido,Choque,PARTICULAR,CAMPERO,F,31.0,1
2018,Febrero,Acompañante,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2018,Febrero,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,CAMIONETA,M,31.0,1
2018,Febrero,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,31.0,1
2018,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Marzo,Ciclista,herido,Choque,OTROS,BICICLETA,M,31.0,1
2018,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,31.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Marzo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2018,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Abril,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,31.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,31.0,1
2018,Abril,Pasajero,muerto,Caida Ocupante,PUBLICO,BUS,M,31.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,31.0,1
2018,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,31.0,1
2018,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2018,Abril,Acompañante,herido,Atropello,PARTICULAR,MOTOCICLETA,F,31.0,1
2018,Mayo,Peaton,herido,Choque,PARTICULAR,CAMIONETA,F,31.0,1
2018,Mayo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,31.0,1
2018,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Junio,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,31.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Junio,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,31.0,1
2018,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,32.0,1
