FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,MOMENTO_DIA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,LATITUD,LONGITUD,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,ZONA
2015-04-17 16:00:00,2015,4,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CRA 46 CLLE 90,11.003588699999998,-74.82445539999998,0.0,0.0,1,NORTE
2015-04-17 17:00:00,2015,4,Vie,05:00:00:PM,Tarde,Solo daños,Choque,CRA 57 CLLE 91,11.0141144,-74.8198132,0.0,0.0,1,NORTE
2015-04-17 05:30:00,2015,4,Vie,05:30:00:AM,Madrugada,Solo daños,Choque,CLLE 45 CRA 43,10.983006800000002,-74.78633909999998,0.0,0.0,1,CENTRO
2015-04-17 18:10:00,2015,4,Vie,06:10:00:PM,Tarde,Solo daños,Choque,CALLE 94 CR 52C,11.0119189,-74.8237848,0.0,0.0,1,NORTE
2015-04-17 18:35:00,2015,4,Vie,06:35:00:PM,Tarde,Solo daños,Choque,CL 37 CR 39,10.9787748,-74.78088120000002,0.0,0.0,1,CENTRO
2015-04-17 18:45:00,2015,4,Vie,06:45:00:PM,Tarde,Solo daños,Choque,CRA 33 CLLE 45,10.9751144,-74.78848409999998,0.0,0.0,1,CENTRO
2015-04-17 18:50:00,2015,4,Vie,06:50:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR ENTRADA 20 DE JULIO,10.9411714,-74.8338443,0.0,0.0,1,SUR
2015-04-17 19:00:00,2015,4,Vie,07:00:00:PM,Noche,Solo daños,Choque,CLLE 53D CRA 24,10.970826,-74.798462,0.0,0.0,1,CENTRO
2015-04-17 19:40:00,2015,4,Vie,07:40:00:PM,Noche,Solo daños,Choque,AVENIDAD CIRCUNVALAR CR 38,10.923075099999998,-74.80751149999998,0.0,0.0,1,SUR
2015-04-17 19:40:00,2015,4,Vie,07:40:00:PM,Noche,Solo daños,Choque,CL 93 CR 47,11.0053603,-74.82670050000002,0.0,0.0,1,NORTE
2015-04-17 19:40:00,2015,4,Vie,07:40:00:PM,Noche,Solo daños,Choque,CR 46 CL 54,10.9890391,-74.79108839999998,0.0,0.0,1,CENTRO
2015-04-17 19:50:00,2015,4,Vie,07:50:00:PM,Noche,Solo daños,Choque,CALLE 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2015-04-17 08:30:00,2015,4,Vie,08:30:00:AM,Mañana,Solo daños,Choque,CLLE 57 CRA 23,10.9699177,-74.80133719999998,0.0,0.0,1,CENTRO
2015-04-17 20:30:00,2015,4,Vie,08:30:00:PM,Noche,Solo daños,Choque,CR 53 CL 72,10.9983184,-74.80248510000001,0.0,0.0,1,NORTE
2015-04-17 09:55:00,2015,4,Vie,09:55:00:AM,Mañana,Solo daños,Choque,CLLE 19 CRA 7A,10.9471714,-74.77542009999998,0.0,0.0,1,CENTRO
2015-04-17 10:15:00,2015,4,Vie,10:15:00:AM,Mañana,Solo daños,Choque,CRA 21 CLLE 47C,10.9639013,-74.7959249,0.0,0.0,1,CENTRO
2015-04-17 10:50:00,2015,4,Vie,10:50:00:AM,Mañana,Solo daños,Choque,CRA 51 90 193,11.0040787,-74.8157021,0.0,0.0,1,NORTE
2015-04-17 11:10:00,2015,4,Vie,11:10:00:AM,Medio dia,Con muertos,Choque,AVENIDA CIRCUNVALAR SOBRE EL PUENTE VEHICULO AVENIDA CORDIALIDAD,10.9634785,-74.79302,1.0,1.0,1,CENTRO
2015-04-17 11:15:00,2015,4,Vie,11:15:00:AM,Medio dia,Solo daños,Choque,AV CIRCUNVALAR RETORNO A LA CALLE 45,10.9411714,-74.8338443,0.0,0.0,1,SUR
2015-04-18 13:00:00,2015,4,Sáb,01:00:00:PM,Medio dia,Solo daños,Choque,CLLE 90 CRA 49C,11.0055528,-74.8235143,0.0,0.0,1,NORTE
2015-04-18 15:30:00,2015,4,Sáb,03:30:00:PM,Tarde,Solo daños,Choque,CARRERA 55 CL 49,10.9939526,-74.78725329999997,0.0,0.0,1,CENTRO
2015-04-18 16:30:00,2015,4,Sáb,04:30:00:PM,Tarde,Con heridos,Choque,AVENIDA 110 CRA 15SUR,10.922778,-74.8061823,1.0,0.0,1,SUR
2015-04-18 18:40:00,2015,4,Sáb,06:40:00:PM,Tarde,Solo daños,Choque,AVENIDA 110 CLLE 45,11.004107199999998,-74.80698129999998,0.0,0.0,1,NORTE
2015-04-18 07:30:00,2015,4,Sáb,07:30:00:AM,Mañana,Con heridos,Choque,CL 56 CR 11,10.9559573,-74.80642410000002,1.0,0.0,1,SUR
2015-04-18 07:40:00,2015,4,Sáb,07:40:00:AM,Mañana,Solo daños,Choque,CR 46 CL 74 Y 75,10.9956937,-74.8075735,0.0,0.0,1,NORTE
2015-04-18 09:30:00,2015,4,Sáb,09:30:00:AM,Mañana,Solo daños,Choque,CALLE 30 CR 27,10.9661483,-74.782387,0.0,0.0,1,CENTRO
2015-04-18 11:00:00,2015,4,Sáb,11:00:00:AM,Medio dia,Solo daños,Choque,CR 51B ENTRE CL 90 Y 86,11.0031334,-74.81055599999998,0.0,0.0,1,NORTE
2015-04-18 23:30:00,2015,4,Sáb,11:30:00:PM,Noche,Solo daños,Choque,CR 44 CL 45,10.9845462,-74.7856181,0.0,0.0,1,CENTRO
2015-04-18 12:00:00,2015,4,Sáb,12:00:00:PM,Medio dia,Solo daños,Choque,CR 13 CL 14,11.0302912,-74.86549129999999,0.0,0.0,1,NORTE
2015-04-18 12:50:00,2015,4,Sáb,12:50:00:PM,Medio dia,Solo daños,Choque,CLLE 60 CRA 23,10.9699348,-74.80297320000003,0.0,0.0,1,CENTRO
2015-04-19 13:20:00,2015,4,Dom,01:20:00:PM,Medio dia,Solo daños,Choque,CRA 6 CLLE 91,10.944672099999998,-74.8247427,0.0,0.0,1,SUR
2015-04-19 13:30:00,2015,4,Dom,01:30:00:PM,Medio dia,Solo daños,Choque,CALLE 84 CR 40,10.9850922,-74.83112009999998,0.0,0.0,1,NORTE
2015-04-19 01:50:00,2015,4,Dom,01:50:00:AM,Madrugada,Solo daños,Choque,CALLE 45 7E 20,10.9440854,-74.79956059999998,0.0,0.0,1,SUR
2015-04-19 14:25:00,2015,4,Dom,02:25:00:PM,Tarde,Solo daños,Choque,VIA 40 CLLE 76,11.0144984,-74.7942546,0.0,0.0,1,NORTE
2015-04-19 15:50:00,2015,4,Dom,03:50:00:PM,Tarde,Solo daños,Choque,VIA 40 CRA 46A,11.0215868,-74.79971450000002,0.0,0.0,1,NORTE
2015-04-19 05:40:00,2015,4,Dom,05:40:00:AM,Madrugada,Solo daños,Choque,CL 79 42-235,10.9913404,-74.817093,0.0,0.0,1,NORTE
2015-04-19 06:10:00,2015,4,Dom,06:10:00:AM,Mañana,Solo daños,Choque,CLLE 45 CRA 8,10.9461121,-74.7998297,0.0,0.0,1,SUR
2015-04-19 07:40:00,2015,4,Dom,07:40:00:AM,Mañana,Con heridos,Choque,CRA 21 CLLE 60,10.9593398,-74.78563749999998,1.0,0.0,1,CENTRO
2015-04-19 08:30:00,2015,4,Dom,08:30:00:AM,Mañana,Con heridos,Choque,CR 53 CL 68,10.9962025,-74.7980303,2.0,0.0,1,NORTE
2015-04-19 10:40:00,2015,4,Dom,10:40:00:AM,Mañana,Solo daños,Choque,CR 96 80 119,10.939551,-74.82791499999998,0.0,0.0,1,SUR
2015-04-19 11:00:00,2015,4,Dom,11:00:00:AM,Medio dia,Solo daños,Choque,CR 51B  CL 98,11.0110774,-74.8288341,0.0,0.0,1,NORTE
2015-04-19 11:15:00,2015,4,Dom,11:15:00:AM,Medio dia,Solo daños,Choque,CALLE 109 CR 52,11.0060787,-74.8156523,0.0,0.0,1,NORTE
2015-04-19 12:25:00,2015,4,Dom,12:25:00:PM,Medio dia,Solo daños,Choque,AV 47 CRA 18,10.9607035,-74.7997901,0.0,0.0,1,CENTRO
2015-04-20 13:10:00,2015,4,Lun,01:10:00:PM,Medio dia,Solo daños,Choque,CLLE 77 CRA 59,11.0068867,-74.80164040000003,0.0,0.0,1,NORTE
2015-04-20 13:20:00,2015,4,Lun,01:20:00:PM,Medio dia,Solo daños,Choque,CRA 8 B CLLE 5,10.9456989,-74.7947626,0.0,0.0,1,SUR
2015-04-20 13:50:00,2015,4,Lun,01:50:00:PM,Medio dia,Solo daños,Choque,CRA 46 CLLE 100,11.0081202,-74.8338402,0.0,0.0,1,NORTE
2015-04-20 14:30:00,2015,4,Lun,02:30:00:PM,Tarde,Solo daños,Choque,CALLE 76B CR 43,10.9950037,-74.8130781,0.0,0.0,1,NORTE
2015-04-20 14:45:00,2015,4,Lun,02:45:00:PM,Tarde,Solo daños,Choque,CR 38 74 61,10.9853969,-74.81133009999998,0.0,0.0,1,NORTE
2015-04-20 14:50:00,2015,4,Lun,02:50:00:PM,Tarde,Solo daños,Choque,CLLE 30 CRA 38,10.9762252,-74.7773309,0.0,0.0,1,CENTRO
2015-04-20 16:50:00,2015,4,Lun,04:50:00:PM,Tarde,Solo daños,Choque,CL 30 CR 35,10.9737932,-74.7786253,0.0,0.0,1,CENTRO
2015-04-20 17:45:00,2015,4,Lun,05:45:00:PM,Tarde,Solo daños,Choque,CR 38 69D,10.9838634,-74.8062056,0.0,0.0,1,NORTE
2015-04-20 18:40:00,2015,4,Lun,06:40:00:PM,Tarde,Solo daños,Choque,CLLE 76 CRA 58,11.0057036,-74.80170600000002,0.0,0.0,1,NORTE
2015-04-20 18:40:00,2015,4,Lun,06:40:00:PM,Tarde,Solo daños,Choque,CLLE 80 CRA 42H,10.9957165,-74.8162959,0.0,0.0,1,NORTE
2015-04-20 07:50:00,2015,4,Lun,07:50:00:AM,Mañana,Solo daños,Choque,CR 42 CL 82,10.9896963,-74.82458170000002,0.0,0.0,1,NORTE
2015-04-20 08:40:00,2015,4,Lun,08:40:00:AM,Mañana,Solo daños,Choque,VIA 40 CL 73,11.0093944,-74.79121529999998,0.0,0.0,1,NORTE
2015-04-20 09:10:00,2015,4,Lun,09:10:00:AM,Mañana,Solo daños,Choque,CLLE 17CRA 5,10.960100099999998,-74.7747911,0.0,0.0,1,CENTRO
2015-04-20 09:10:00,2015,4,Lun,09:10:00:AM,Mañana,Solo daños,Choque,CRA 58 CLLE 70,11.000019300000002,-74.7976079,0.0,0.0,1,NORTE
2015-04-20 21:10:00,2015,4,Lun,09:10:00:PM,Noche,Solo daños,Choque,VIA 40 73 220,11.010077,-74.7910868,0.0,0.0,1,NORTE
2015-04-20 21:40:00,2015,4,Lun,09:40:00:PM,Noche,Solo daños,Choque,CLLE 70 CRA 53,10.9972485,-74.8007063,0.0,0.0,1,NORTE
2015-04-20 10:40:00,2015,4,Lun,10:40:00:AM,Mañana,Solo daños,Choque,CLLE 98 CRA 56,11.0157056,-74.8252657,0.0,0.0,1,NORTE
2015-04-20 11:00:00,2015,4,Lun,11:00:00:AM,Medio dia,Solo daños,Choque,CRA 44 CLLE 100,11.0006679,-74.8215824,0.0,0.0,1,NORTE
2015-04-20 12:20:00,2015,4,Lun,12:20:00:PM,Medio dia,Solo daños,Choque,CLLE 61 CRA 32,10.9793711,-74.80123859999998,0.0,0.0,1,CENTRO
2015-04-21 13:20:00,2015,4,Mar,01:20:00:PM,Medio dia,Solo daños,Choque,CLLE 72 CRA 47,10.9950933,-74.8052075,0.0,0.0,1,NORTE
2015-04-21 13:30:00,2015,4,Mar,01:30:00:PM,Medio dia,Solo daños,Choque,CR 57 CL 84,11.0093433,-74.8132658,0.0,0.0,1,NORTE
2015-04-21 14:00:00,2015,4,Mar,02:00:00:PM,Tarde,Solo daños,Choque,CRA 45 CLLE 42,10.9857389,-74.78266789999998,0.0,0.0,1,CENTRO
2015-04-21 14:20:00,2015,4,Mar,02:20:00:PM,Tarde,Con heridos,Choque,CR 37 CL 51,10.9798678,-74.7914547,3.0,0.0,1,CENTRO
2015-04-21 19:20:00,2015,4,Mar,07:20:00:PM,Noche,Solo daños,Choque,CR 8H CL 41,10.9501574,-74.79613220000002,0.0,0.0,1,CENTRO
2015-04-21 07:30:00,2015,4,Mar,07:30:00:AM,Mañana,Solo daños,Choque,CALLE 80 CR 71,11.0156439,-74.80544559999998,0.0,0.0,1,NORTE
2015-04-21 07:45:00,2015,4,Mar,07:45:00:AM,Mañana,Solo daños,Choque,CLLE 19 CRA 1E,10.9364945,-74.7800177,0.0,0.0,1,CENTRO
2015-04-21 07:50:00,2015,4,Mar,07:50:00:AM,Mañana,Solo daños,Choque,CLLE 72 CRA 38B,10.986578,-74.8100966,0.0,0.0,1,NORTE
2015-04-21 08:20:00,2015,4,Mar,08:20:00:AM,Mañana,Solo daños,Choque,CR 21 CL 46,10.9624866,-74.794629,0.0,0.0,1,CENTRO
2015-04-21 08:30:00,2015,4,Mar,08:30:00:AM,Mañana,Solo daños,Choque,CR 45 CL 45,10.9864681,-74.7852241,0.0,0.0,1,CENTRO
2015-04-21 21:25:00,2015,4,Mar,09:25:00:PM,Noche,Solo daños,Choque,CLLE 98 CCRA 44,11.0044191,-74.83236509999998,0.0,0.0,1,NORTE
2015-04-21 22:20:00,2015,4,Mar,10:20:00:PM,Noche,Solo daños,Choque,CRA 580 CLLE 106,11.004107199999998,-74.80698129999998,0.0,0.0,1,NORTE
2015-04-21 11:00:00,2015,4,Mar,11:00:00:AM,Medio dia,Solo daños,Choque,CRA 1 CLLE 46A,10.9860933,-74.77597150000003,0.0,0.0,1,CENTRO
2015-04-21 11:10:00,2015,4,Mar,11:10:00:AM,Medio dia,Solo daños,Choque,CALLE 19 CR 1D,10.9365677,-74.77992490000003,0.0,0.0,1,CENTRO
2015-04-21 12:20:00,2015,4,Mar,12:20:00:PM,Medio dia,Solo daños,Choque,CRA 46 CLLE 76,10.9968087,-74.81006810000002,0.0,0.0,1,NORTE
2015-04-21 12:40:00,2015,4,Mar,12:40:00:PM,Medio dia,Solo daños,Choque,CRA 41D CLLE 81,10.987586300000002,-74.822953,0.0,0.0,1,NORTE
2015-04-22 13:10:00,2015,4,Mié,01:10:00:PM,Medio dia,Solo daños,Choque,CL 85 CR 56,11.0095554,-74.8156341,0.0,0.0,1,NORTE
2015-04-22 15:20:00,2015,4,Mié,03:20:00:PM,Tarde,Solo daños,Choque,CLLE 74 CRA 65,11.0055086,-74.7957667,0.0,0.0,1,NORTE
2015-04-22 15:50:00,2015,4,Mié,03:50:00:PM,Tarde,Solo daños,Choque,CLLE 53 CRA 44,10.9858518,-74.7908436,0.0,0.0,1,CENTRO
2015-04-22 16:00:00,2015,4,Mié,04:00:00:PM,Tarde,Solo daños,Choque,CLLE 45 CRA 11,10.9532777,-74.7970881,0.0,0.0,1,CENTRO
2015-04-22 16:09:00,2015,4,Mié,04:09:00:PM,Tarde,Solo daños,Choque,CL 85 CR 55,11.0089414,-74.8160856,0.0,0.0,1,NORTE
2015-04-22 16:40:00,2015,4,Mié,04:40:00:PM,Tarde,Solo daños,Choque,CLLE 84 CR 42B1,10.9936246,-74.82492150000002,0.0,0.0,1,NORTE
2015-04-22 06:25:00,2015,4,Mié,06:25:00:AM,Mañana,Solo daños,Choque,VIA 40 CL 80,11.0230664,-74.8009057,0.0,0.0,1,NORTE
2015-04-22 06:50:00,2015,4,Mié,06:50:00:AM,Mañana,Solo daños,Choque,CL 73 CR 39,10.9876538,-74.8101875,0.0,0.0,1,NORTE
2015-04-22 07:00:00,2015,4,Mié,07:00:00:AM,Mañana,Solo daños,Choque,AVENIDA 110 CRA 38,10.986988,-74.8170063,0.0,0.0,1,NORTE
2015-04-22 07:10:00,2015,4,Mié,07:10:00:AM,Mañana,Solo daños,Choque,CR 53 CALLE 110,11.038149,-74.826488,0.0,0.0,1,NORTE
2015-04-22 07:30:00,2015,4,Mié,07:30:00:AM,Mañana,Con heridos,Atropello,AV CIRCUNVALAR CON CORDIALIDAD,10.9634785,-74.79302,1.0,0.0,1,CENTRO
2015-04-22 19:30:00,2015,4,Mié,07:30:00:PM,Noche,Con heridos,Atropello,CL 85 CR 58,11.0108647,-74.8146798,1.0,0.0,1,NORTE
2015-04-22 19:30:00,2015,4,Mié,07:30:00:PM,Noche,Solo daños,Choque,CALLE 17 CR 23,10.960647,-74.7749668,0.0,0.0,1,CENTRO
2015-04-22 20:05:00,2015,4,Mié,08:05:00:PM,Noche,Solo daños,Choque,CR 24 CL 47,10.9671994,-74.79255140000002,0.0,0.0,1,CENTRO
2015-04-22 08:50:00,2015,4,Mié,08:50:00:AM,Mañana,Solo daños,Choque,CLLE 71 CRA 32,10.9810171,-74.81065240000002,0.0,0.0,1,NORTE
2015-04-22 21:40:00,2015,4,Mié,09:40:00:PM,Noche,Solo daños,Choque,CL 94 CR 56,11.0144314,-74.82163589999998,0.0,0.0,1,NORTE
2015-04-22 21:40:00,2015,4,Mié,09:40:00:PM,Noche,Solo daños,Choque,CLLE 85 CRA 42H,10.9983335,-74.82265859999998,0.0,0.0,1,NORTE
2015-04-22 10:50:00,2015,4,Mié,10:50:00:AM,Mañana,Solo daños,Choque,CLLE 82 CRA 45,10.99988,-74.8170791,0.0,0.0,1,NORTE
2015-04-22 11:00:00,2015,4,Mié,11:00:00:AM,Medio dia,Solo daños,Choque,CL 87 CR 93,10.9550575,-74.8236407,0.0,0.0,1,SUR
2015-04-22 11:20:00,2015,4,Mié,11:20:00:AM,Medio dia,Solo daños,Choque,CR 1 CL 47B,10.930899900000002,-74.80718859999998,0.0,0.0,1,SUR
2015-04-22 23:30:00,2015,4,Mié,11:30:00:PM,Noche,Solo daños,Choque,CR 43 CL 85,10.9991116,-74.82228570000002,0.0,0.0,1,NORTE
2015-04-22 23:50:00,2015,4,Mié,11:50:00:PM,Noche,Solo daños,Choque,CL 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2015-04-22 12:35:00,2015,4,Mié,12:35:00:PM,Medio dia,Solo daños,Choque,CL 30 CR 43,10.9381333,-74.7747699,0.0,0.0,1,CENTRO
2015-04-23 15:40:00,2015,4,Jue,03:40:00:PM,Tarde,Solo daños,Choque,CLLE 75 CRA 49B,10.9989976,-74.80740709999998,0.0,0.0,1,NORTE
2015-04-23 16:10:00,2015,4,Jue,04:10:00:PM,Tarde,Solo daños,Choque,CRA 55 CLLE 104,11.013048,-74.8208025,0.0,0.0,1,NORTE
2015-04-23 17:40:00,2015,4,Jue,05:40:00:PM,Tarde,Solo daños,Choque,CL 45 CR 45,10.9864681,-74.7852241,0.0,0.0,1,CENTRO
2015-04-23 18:30:00,2015,4,Jue,06:30:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR CON CORDIALIDAD,10.9634785,-74.79302,0.0,0.0,1,CENTRO
2015-04-23 18:30:00,2015,4,Jue,06:30:00:PM,Tarde,Solo daños,Choque,CL 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2015-04-23 18:50:00,2015,4,Jue,06:50:00:PM,Tarde,Solo daños,Choque,CL 85 CR 56,11.0095554,-74.8156341,0.0,0.0,1,NORTE
2015-04-23 07:00:00,2015,4,Jue,07:00:00:AM,Mañana,Solo daños,Choque,CRA 51B CLLE 115,11.0021591,-74.80808379999998,0.0,0.0,1,NORTE
2015-04-23 20:10:00,2015,4,Jue,08:10:00:PM,Noche,Solo daños,Choque,CRA 46 CLLE 81,10.9998659,-74.8155708,0.0,0.0,1,NORTE
2015-04-23 21:00:00,2015,4,Jue,09:00:00:PM,Noche,Solo daños,Choque,CR 42F CL 73,10.992544,-74.80930289999998,0.0,0.0,1,NORTE
2015-04-23 21:40:00,2015,4,Jue,09:40:00:PM,Noche,Solo daños,Choque,CR 64B CL 85,11.0137495,-74.81249050000002,0.0,0.0,1,NORTE
2015-04-23 10:00:00,2015,4,Jue,10:00:00:AM,Mañana,Solo daños,Choque,CLLE 84 CRA 43B,10.999301699999998,-74.81976440000003,0.0,0.0,1,NORTE
2015-04-23 22:50:00,2015,4,Jue,10:50:00:PM,Noche,Solo daños,Choque,CL 106 CR 49E,11.0121928,-74.8370916,0.0,0.0,1,NORTE
2015-04-23 11:00:00,2015,4,Jue,11:00:00:AM,Medio dia,Solo daños,Choque,CRA 50 CLLE 55,10.9907444,-74.7912072,0.0,0.0,1,CENTRO
2015-04-23 23:30:00,2015,4,Jue,11:30:00:PM,Noche,Solo daños,Choque,CR 21A CL 53D,10.9682144,-74.8002887,0.0,0.0,1,CENTRO
2015-04-24 13:00:00,2015,4,Vie,01:00:00:PM,Medio dia,Solo daños,Choque,CL 21B CR 17B,10.968540199999998,-74.805544,0.0,0.0,1,CENTRO
2015-04-24 13:55:00,2015,4,Vie,01:55:00:PM,Medio dia,Solo daños,Choque,CLLE 21 CRA 17B,10.9555257,-74.7766465,0.0,0.0,1,CENTRO
2015-04-24 15:07:00,2015,4,Vie,03:07:00:PM,Tarde,Con heridos,Choque,CR 2E CL 45H,10.9349231,-74.8006681,1.0,0.0,1,SUR
2015-04-24 15:10:00,2015,4,Vie,03:10:00:PM,Tarde,Solo daños,Choque,CL 45 CR 33,10.9751144,-74.78848409999998,0.0,0.0,1,CENTRO
2015-04-24 16:00:00,2015,4,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CL 64 CR 60,10.9971687,-74.79288100000002,0.0,0.0,1,NORTE
2015-04-24 16:50:00,2015,4,Vie,04:50:00:PM,Tarde,Con heridos,Atropello,CL 110 CR 9,11.0356761,-74.8289001,2.0,0.0,1,NORTE
2015-04-24 17:30:00,2015,4,Vie,05:30:00:PM,Tarde,Solo daños,Choque,CL 79 CR 42F,10.994006,-74.8144662,0.0,0.0,1,NORTE
2015-04-24 17:45:00,2015,4,Vie,05:45:00:PM,Tarde,Solo daños,Choque,CRA 43 CLLE 70,10.9903972,-74.80489820000003,0.0,0.0,1,NORTE
2015-04-24 17:50:00,2015,4,Vie,05:50:00:PM,Tarde,Solo daños,Choque,CL 76 CR 58,11.0057036,-74.80170600000002,0.0,0.0,1,NORTE
2015-04-24 18:17:00,2015,4,Vie,06:17:00:PM,Tarde,Solo daños,Choque,CRA 44 CLLE 70,10.9913249,-74.804406,0.0,0.0,1,NORTE
2015-04-24 06:20:00,2015,4,Vie,06:20:00:AM,Mañana,Solo daños,Choque,CLLE 76 CRA 44,10.9953433,-74.8109259,0.0,0.0,1,NORTE
2015-04-24 06:30:00,2015,4,Vie,06:30:00:AM,Mañana,Solo daños,Choque,CLLE 110 CRA 6,10.950006,-74.83399899999998,0.0,0.0,1,SUR
2015-04-24 07:00:00,2015,4,Vie,07:00:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR CR 27 Y CR 36,10.9745271,-74.8363537,0.0,0.0,1,SUR
2015-04-24 08:00:00,2015,4,Vie,08:00:00:AM,Mañana,Solo daños,Choque,CR 41D 73 47,10.991920599999998,-74.80816379999997,0.0,0.0,1,NORTE
2015-04-24 08:00:00,2015,4,Vie,08:00:00:AM,Mañana,Solo daños,Choque,CRA 38 CLLE 42,10.9789094,-74.78428609999997,0.0,0.0,1,CENTRO
2015-04-24 20:00:00,2015,4,Vie,08:00:00:PM,Noche,Solo daños,Choque,AV CIRCUNVALAR CL 74,10.9265214,-74.8243697,0.0,0.0,1,SUR
2015-04-24 20:05:00,2015,4,Vie,08:05:00:PM,Noche,Solo daños,Choque,CLLE 72 CRA 50,10.9973603,-74.803846,0.0,0.0,1,NORTE
2015-04-24 10:45:00,2015,4,Vie,10:45:00:AM,Mañana,Solo daños,Otro,CLLE 70 CRA 54,10.9981308,-74.79985699999997,0.0,0.0,1,NORTE
2015-04-24 11:00:00,2015,4,Vie,11:00:00:AM,Medio dia,Solo daños,Choque,CRA 46 CLLE 94,11.0050469,-74.8276686,0.0,0.0,1,NORTE
2015-04-25 13:30:00,2015,4,Sáb,01:30:00:PM,Medio dia,Con heridos,Choque,CL 45 CR 9F,10.9499298,-74.7999505,3.0,0.0,1,SUR
2015-04-25 13:30:00,2015,4,Sáb,01:30:00:PM,Medio dia,Solo daños,Choque,CR 10 CL 5,11.030966,-74.85761099999998,0.0,0.0,1,NORTE
2015-04-25 02:00:00,2015,4,Sáb,02:00:00:AM,Madrugada,Solo daños,Choque,AVENIDA 110 CRA 6Q,10.9511312,-74.8332813,0.0,0.0,1,SUR
2015-04-25 14:00:00,2015,4,Sáb,02:00:00:PM,Tarde,Con heridos,Atropello,CL 72 CR 46,10.9943913,-74.8055641,1.0,0.0,1,NORTE
2015-04-25 14:10:00,2015,4,Sáb,02:10:00:PM,Tarde,Solo daños,Choque,CR 53 ENTRE CALLE 82 Y 84,11.0061259,-74.8134985,0.0,0.0,1,NORTE
2015-04-25 14:30:00,2015,4,Sáb,02:30:00:PM,Tarde,Solo daños,Choque,CALLE 72 CL 45,10.9933667,-74.8060386,0.0,0.0,1,NORTE
2015-04-25 14:45:00,2015,4,Sáb,02:45:00:PM,Tarde,Solo daños,Choque,CR 60 77 70,11.008347,-74.80172040000002,0.0,0.0,1,NORTE
2015-04-25 15:35:00,2015,4,Sáb,03:35:00:PM,Tarde,Solo daños,Choque,CL 110 CR 8,10.9950838,-74.8053,0.0,0.0,1,NORTE
2015-04-25 16:10:00,2015,4,Sáb,04:10:00:PM,Tarde,Solo daños,Choque,CR 43 CL 74 70,10.9928435,-74.8091165,0.0,0.0,1,NORTE
2015-04-25 16:20:00,2015,4,Sáb,04:20:00:PM,Tarde,Solo daños,Choque,CL 93 CR 71,11.0203685,-74.81644190000002,0.0,0.0,1,NORTE
2015-04-25 17:00:00,2015,4,Sáb,05:00:00:PM,Tarde,Solo daños,Choque,CR 46 CL 76,10.9968087,-74.81006810000002,0.0,0.0,1,NORTE
2015-04-25 17:05:00,2015,4,Sáb,05:05:00:PM,Tarde,Solo daños,Choque,CRA 53 CLLE 96,11.0132095,-74.8247475,0.0,0.0,1,NORTE
2015-04-25 06:10:00,2015,4,Sáb,06:10:00:AM,Mañana,Solo daños,Choque,CR 18 CL 53D,10.9697655,-74.79931440000001,0.0,0.0,1,CENTRO
2015-04-25 06:20:00,2015,4,Sáb,06:20:00:AM,Mañana,Solo daños,Choque,CALLE 45 FRENTE AL NO 1B 22,10.9313036,-74.79904300000003,0.0,0.0,1,SUR
2015-04-25 19:00:00,2015,4,Sáb,07:00:00:PM,Noche,Con heridos,Choque,CR 8 CL 49,10.946075,-74.8049502,1.0,0.0,1,SUR
2015-04-25 07:45:00,2015,4,Sáb,07:45:00:AM,Mañana,Solo daños,Choque,CL 110 CR 3 SUR,10.994553300000002,-74.83877919999998,0.0,0.0,1,NORTE
2015-04-25 08:00:00,2015,4,Sáb,08:00:00:AM,Mañana,Solo daños,Choque,CL 84 CR 42B1,10.9930403,-74.82533959999998,0.0,0.0,1,NORTE
2015-04-25 20:30:00,2015,4,Sáb,08:30:00:PM,Noche,Con heridos,Atropello,CLLE 46 CRA 8 SUR A,10.9276153,-74.80269559999998,2.0,0.0,1,SUR
2015-04-25 10:00:00,2015,4,Sáb,10:00:00:AM,Mañana,Solo daños,Choque,CALLE 50 41 128,10.9830099,-74.78945420000002,0.0,0.0,1,CENTRO
2015-04-26 13:00:00,2015,4,Dom,01:00:00:PM,Medio dia,Solo daños,Choque,CL 70C CR 24 B,10.9731674,-74.81047779999999,0.0,0.0,1,CENTRO
2015-04-26 16:30:00,2015,4,Dom,04:30:00:PM,Tarde,Solo daños,Choque,CL 61 CR 26,10.9742366,-74.80334359999998,0.0,0.0,1,CENTRO
2015-04-26 18:40:00,2015,4,Dom,06:40:00:PM,Tarde,Con heridos,Atropello,CR 24 CL 18,10.9202786,-74.76383539999998,2.0,0.0,1,CENTRO
