FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,LATITUD,LONGITUD
01/14/2015 12:00:00 AM,2015,1,Mié,06:30:00:AM,Solo daños,Choque,CL 75 CR 53,0.0,0.0,1,11.0012798,-74.80468479999998
01/14/2015 12:00:00 AM,2015,1,Mié,07:00:00:PM,Solo daños,Choque,CRA 67 CLLE 84,0.0,0.0,1,11.013961300000002,-74.80960449999998
01/14/2015 12:00:00 AM,2015,1,Mié,07:02:00:AM,Solo daños,Choque,CALLE 85 CR 57,0.0,0.0,1,11.0102024,-74.8151565
01/14/2015 12:00:00 AM,2015,1,Mié,07:30:00:PM,Con heridos,Choque,CLLE 6 CRA 46,2.0,0.0,1,11.015936,-74.8642222
01/14/2015 12:00:00 AM,2015,1,Mié,10:00:00:AM,Solo daños,Choque,CR 32 CL 36,0.0,0.0,1,10.9715729,-74.7825809
01/15/2015 12:00:00 AM,2015,1,Jue,01:00:00:PM,Solo daños,Choque,CRA 45 CL 45,0.0,0.0,1,10.9864681,-74.7852241
01/15/2015 12:00:00 AM,2015,1,Jue,01:20:00:PM,Solo daños,Choque,CLLE 110 CR 93,0.0,0.0,1,10.9820531,-74.8362093
01/15/2015 12:00:00 AM,2015,1,Jue,01:50:00:PM,Solo daños,Choque,ESTACION DE SERVICIO PETROMIL DE LA CALLE 30 CR 32,0.0,0.0,1,10.9717855,-74.779584
01/15/2015 12:00:00 AM,2015,1,Jue,02:15:00:PM,Con heridos,Atropello,CL 90 CR 2C,2.0,0.0,1,10.9373814,-74.8241065
01/15/2015 12:00:00 AM,2015,1,Jue,03:00:00:PM,Solo daños,Choque,VIA 40 CLLE 77,0.0,0.0,1,11.0161888,-74.79532689999998
01/15/2015 12:00:00 AM,2015,1,Jue,03:33:00:PM,Solo daños,Choque,CRA 54 CLLE 59,0.0,0.0,1,10.9939843,-74.7926627
01/15/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CL 90 CR 49C,0.0,0.0,1,11.0055528,-74.8235143
01/15/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CR 18 CL 39,0.0,0.0,1,10.9555496,-74.79229099999998
01/15/2015 12:00:00 AM,2015,1,Jue,04:35:00:PM,Con heridos,Choque,CRA 43 CLLE 8F,2.0,0.0,1,10.992335,-74.808172
01/15/2015 12:00:00 AM,2015,1,Jue,04:37:00:PM,Solo daños,Choque,CRA 13C CLLE 36B,0.0,0.0,1,10.951814,-74.7914468
01/15/2015 12:00:00 AM,2015,1,Jue,04:50:00:PM,Solo daños,Choque,CR 38 CL 45,0.0,0.0,1,10.9798372,-74.78712829999998
01/15/2015 12:00:00 AM,2015,1,Jue,05:25:00:PM,Solo daños,Choque,CRA 53 CLLE 75,0.0,0.0,1,11.0012798,-74.80468479999998
01/15/2015 12:00:00 AM,2015,1,Jue,05:50:00:AM,Solo daños,Choque,CL 79 CR 75,0.0,0.0,1,11.0167487,-74.80187910000002
01/15/2015 12:00:00 AM,2015,1,Jue,06:40:00:PM,Solo daños,Choque,CRA 47 CLLE 84,0.0,0.0,1,11.0023999,-74.8187255
01/15/2015 12:00:00 AM,2015,1,Jue,07:50:00:AM,Solo daños,Choque,CR 58 75 58,0.0,0.0,1,11.0046987,-74.8007149
01/15/2015 12:00:00 AM,2015,1,Jue,08:40:00:AM,Solo daños,Choque,CALLE 63B CR 25,0.0,0.0,1,10.9729477,-74.8047698
01/15/2015 12:00:00 AM,2015,1,Jue,11:20:00:AM,Solo daños,Otro,CRA 51 CLLE 76,0.0,0.0,1,11.0012037,-74.80774740000003
01/15/2015 12:00:00 AM,2015,1,Jue,12:10:00:PM,Solo daños,Choque,CRA 42H CLLE 80,0.0,0.0,1,10.9957165,-74.8162959
01/16/2015 12:00:00 AM,2015,1,Vie,01:20:00:PM,Solo daños,Choque,CALLE 110 5B 113,0.0,0.0,1,10.994553300000002,-74.83877919999998
01/16/2015 12:00:00 AM,2015,1,Vie,02:15:00:PM,Solo daños,Choque,CR 45 CL 80,0.0,0.0,1,10.9984724,-74.81464940000002
01/16/2015 12:00:00 AM,2015,1,Vie,04:10:00:PM,Solo daños,Choque,CLLE 75 CRA 54,0.0,0.0,1,11.0018994,-74.80382209999998
01/16/2015 12:00:00 AM,2015,1,Vie,04:30:00:PM,Solo daños,Choque,CLLE 50 CRA 10 SUR,0.0,0.0,1,10.9241521,-74.81270549999998
01/16/2015 12:00:00 AM,2015,1,Vie,06:20:00:PM,Solo daños,Choque,CLLE 85 CRA 53,0.0,0.0,1,11.0078847,-74.8171564
01/16/2015 12:00:00 AM,2015,1,Vie,06:40:00:AM,Solo daños,Choque,CRA 9 CLLE 5,0.0,0.0,1,10.9505366,-74.76756189999998
01/16/2015 12:00:00 AM,2015,1,Vie,07:10:00:PM,Solo daños,Choque,CRA 38 CLLE 77,0.0,0.0,1,10.9869959,-74.8177197
01/16/2015 12:00:00 AM,2015,1,Vie,07:15:00:AM,Solo daños,Choque,VIA JUAN MINA ENTRADA PINAL DEL RIO,0.0,0.0,1,10.95586,-74.89174
01/16/2015 12:00:00 AM,2015,1,Vie,07:30:00:AM,Solo daños,Choque,CLLE 75 CRA 59,0.0,0.0,1,11.004817999999998,-74.7997922
01/16/2015 12:00:00 AM,2015,1,Vie,07:40:00:AM,Solo daños,Choque,CALLE 47 CR 25,0.0,0.0,1,10.9678294,-74.79230909999998
01/16/2015 12:00:00 AM,2015,1,Vie,08:05:00:AM,Solo daños,Choque,CALLE 64 46 106,0.0,0.0,1,10.9919964,-74.7982442
01/16/2015 12:00:00 AM,2015,1,Vie,08:30:00:AM,Solo daños,Choque,CLLE 76 CRA 65,0.0,0.0,1,11.007955,-74.799061
01/16/2015 12:00:00 AM,2015,1,Vie,08:40:00:AM,Solo daños,Choque,VIA 40 78B 190,0.0,0.0,1,11.0210602,-74.80032109999998
01/16/2015 12:00:00 AM,2015,1,Vie,09:30:00:PM,Solo daños,Choque,CR 47 CL 75,0.0,0.0,1,10.9968537,-74.80848329999998
01/16/2015 12:00:00 AM,2015,1,Vie,10:00:00:AM,Con heridos,Choque,CRA 64C CLLE 86,2.0,0.0,1,11.0154059,-74.81400630000002
01/16/2015 12:00:00 AM,2015,1,Vie,11:30:00:AM,Solo daños,Choque,CLLE 75 CRA 57,0.0,0.0,1,11.0036029,-74.8014546
01/16/2015 12:00:00 AM,2015,1,Vie,11:40:00:AM,Con heridos,Atropello,AV CIRCUNVALAR ENTRADA 20 DE JULIO,2.0,0.0,1,10.9411714,-74.8338443
01/16/2015 12:00:00 AM,2015,1,Vie,12:20:00:PM,Solo daños,Choque,CRA 24 CLLE 63B,0.0,0.0,1,10.971448,-74.8048699
01/17/2015 12:00:00 AM,2015,1,Sáb,01:00:00:PM,Solo daños,Choque,CLLE 70 CRA 45,0.0,0.0,1,10.9922433,-74.8039222
01/17/2015 12:00:00 AM,2015,1,Sáb,01:20:00:AM,Solo daños,Choque,CLLE 76 CRA 47,0.0,0.0,1,10.9974724,-74.80969689999998
01/17/2015 12:00:00 AM,2015,1,Sáb,01:20:00:PM,Solo daños,Choque,VIA 40 CRA 68,0.0,0.0,1,11.0215868,-74.79971450000002
01/17/2015 12:00:00 AM,2015,1,Sáb,01:30:00:PM,Solo daños,Choque,CALLE 19 3B 21,0.0,0.0,1,10.9396262,-74.7790881
01/17/2015 12:00:00 AM,2015,1,Sáb,02:00:00:PM,Solo daños,Choque,CR 50 CL 43,0.0,0.0,1,10.9893062,-74.7827099
01/17/2015 12:00:00 AM,2015,1,Sáb,02:15:00:PM,Solo daños,Choque,CALLE 98 A 49D 104,0.0,0.0,1,11.0099221,-74.83023179999998
01/17/2015 12:00:00 AM,2015,1,Sáb,02:20:00:PM,Solo daños,Choque,AVENIDA 110 CLLE 47,0.0,0.0,1,11.004107199999998,-74.80698129999998
01/17/2015 12:00:00 AM,2015,1,Sáb,02:20:00:PM,Solo daños,Choque,CLLE 17 CRA 17,0.0,0.0,1,10.955349,-74.77404179999998
01/17/2015 12:00:00 AM,2015,1,Sáb,02:25:00:PM,Solo daños,Choque,CR 41D CL 75B,0.0,0.0,1,10.991664300000002,-74.81186149999998
01/17/2015 12:00:00 AM,2015,1,Sáb,03:10:00:PM,Solo daños,Choque,AVENIDA 110 CRA 10,0.0,0.0,1,10.9617993,-74.82024670000001
01/17/2015 12:00:00 AM,2015,1,Sáb,04:09:00:PM,Con heridos,Choque,AV CIRCUNVALAR CL 48C,3.0,0.0,1,11.0123204,-74.8401355
01/17/2015 12:00:00 AM,2015,1,Sáb,06:45:00:PM,Solo daños,Choque,CLLE 86 CRA 65,0.0,0.0,1,11.016702699999998,-74.8128772
01/17/2015 12:00:00 AM,2015,1,Sáb,07:15:00:PM,Solo daños,Choque,CLLE 75 CRA 47,0.0,0.0,1,10.9968537,-74.80848329999998
01/17/2015 12:00:00 AM,2015,1,Sáb,09:15:00:AM,Solo daños,Choque,CRA 21 CLLE 44,0.0,0.0,1,10.961481,-74.7924864
01/17/2015 12:00:00 AM,2015,1,Sáb,09:30:00:AM,Solo daños,Choque,AVENIDA 110 CRA 38,0.0,0.0,1,10.986988,-74.8170063
01/17/2015 12:00:00 AM,2015,1,Sáb,10:30:00:AM,Solo daños,Choque,CRA 9C CLLE 36B,0.0,0.0,1,10.949711099999998,-74.7919996
01/17/2015 12:00:00 AM,2015,1,Sáb,12:00:00:PM,Solo daños,Choque,AVENIDA 110 CRA 11D,0.0,0.0,1,10.961095599999998,-74.84057159999998
01/17/2015 12:00:00 AM,2015,1,Sáb,12:20:00:PM,Solo daños,Choque,CLLE 94 CRA 57,0.0,0.0,1,11.0149962,-74.8211783
01/18/2015 12:00:00 AM,2015,1,Dom,02:30:00:PM,Solo daños,Choque,CLLE 79 CRA 57,0.0,0.0,1,11.0069115,-74.80657120000002
01/18/2015 12:00:00 AM,2015,1,Dom,03:00:00:PM,Solo daños,Choque,VIA 40 CL 67,0.0,0.0,1,11.012229800000002,-74.79207690000001
01/18/2015 12:00:00 AM,2015,1,Dom,05:20:00:PM,Solo daños,Choque,AV CIRCUNVALAR + 200 MTS EL PUEBLITO,0.0,0.0,1,11.004107199999998,-74.80698129999998
01/18/2015 12:00:00 AM,2015,1,Dom,05:35:00:PM,Solo daños,Choque,CR 1 CL 46,0.0,0.0,1,10.9227528,-74.80423669999998
01/18/2015 12:00:00 AM,2015,1,Dom,06:55:00:PM,Con heridos,Atropello,CLLE 19 CRA 3,2.0,0.0,1,10.9393167,-74.7791917
01/18/2015 12:00:00 AM,2015,1,Dom,12:30:00:PM,Con heridos,Choque,CLLE 65B CRA 24,1.0,0.0,1,10.9720271,-74.8076978
01/18/2015 12:00:00 AM,2015,1,Dom,12:35:00:PM,Solo daños,Choque,CLLE 84 CRA 46,0.0,0.0,1,11.001665699999998,-74.81904159999998
01/19/2015 12:00:00 AM,2015,1,Lun,01:00:00:PM,Solo daños,Choque,CLLE 30 CRA1,0.0,0.0,1,10.9522618,-74.78649209999998
01/19/2015 12:00:00 AM,2015,1,Lun,01:00:00:PM,Solo daños,Choque,CR 51B CL 90,0.0,0.0,1,11.0080764,-74.8223306
01/19/2015 12:00:00 AM,2015,1,Lun,01:30:00:PM,Solo daños,Choque,CLLE 80 CRA 42G,0.0,0.0,1,10.9950905,-74.81658449999998
01/19/2015 12:00:00 AM,2015,1,Lun,02:20:00:PM,Solo daños,Choque,CLLE 96 CRA 64B,0.0,0.0,1,11.0186919,-74.82057979999998
01/19/2015 12:00:00 AM,2015,1,Lun,03:30:00:PM,Solo daños,Choque,CALLE 65 CR 26B,0.0,0.0,1,10.9751419,-74.80634789999998
01/19/2015 12:00:00 AM,2015,1,Lun,04:00:00:PM,Solo daños,Choque,CALLE 30 CR 4B,0.0,0.0,1,10.9433844,-74.78383659999999
01/19/2015 12:00:00 AM,2015,1,Lun,06:00:00:AM,Solo daños,Choque,AV 110 CR 6Q,0.0,0.0,1,10.9511312,-74.8332813
01/19/2015 12:00:00 AM,2015,1,Lun,06:45:00:AM,Solo daños,Choque,CLLE 72 CRA 35,0.0,0.0,1,10.9833849,-74.81275500000002
01/19/2015 12:00:00 AM,2015,1,Lun,08:00:00:AM,Solo daños,Choque,VIA 40 CL 79,0.0,0.0,1,11.0204925,-74.798834
01/19/2015 12:00:00 AM,2015,1,Lun,08:50:00:AM,Solo daños,Choque,CR 4 31 114,0.0,0.0,1,10.9397176,-74.78523539999998
01/19/2015 12:00:00 AM,2015,1,Lun,10:00:00:AM,Solo daños,Choque,CLL 84 CRA 56,0.0,0.0,1,11.008770599999998,-74.813989
01/19/2015 12:00:00 AM,2015,1,Lun,12:10:00:AM,Solo daños,Choque,CLLE 94 CRA 6,0.0,0.0,1,10.9465858,-74.82651259999999
01/19/2015 12:00:00 AM,2015,1,Lun,12:20:00:PM,Solo daños,Choque,CALLE 68 CR 31,0.0,0.0,1,10.9796223,-74.805143
01/20/2015 12:00:00 AM,2015,1,Mar,01:40:00:PM,Solo daños,Choque,CR 52 CL 82,0.0,0.0,1,11.005283,-74.813897
01/20/2015 12:00:00 AM,2015,1,Mar,02:00:00:PM,Solo daños,Choque,CR 43 CL 68,0.0,0.0,1,10.9889008,-74.80217379999998
01/20/2015 12:00:00 AM,2015,1,Mar,02:10:00:PM,Solo daños,Choque,CR 52 CL 80,0.0,0.0,1,11.0046976,-74.8121381
01/20/2015 12:00:00 AM,2015,1,Mar,02:20:00:PM,Solo daños,Choque,CRA 52 CLLE 84,0.0,0.0,1,11.0066292,-74.81679100000002
01/20/2015 12:00:00 AM,2015,1,Mar,04:00:00:PM,Solo daños,Choque,CRA 32 CLLE 36,0.0,0.0,1,10.9715729,-74.7825809
01/20/2015 12:00:00 AM,2015,1,Mar,05:10:00:PM,Solo daños,Choque,CLLE 40 CRA 14,0.0,0.0,1,10.9530626,-74.7938546
01/20/2015 12:00:00 AM,2015,1,Mar,05:30:00:PM,Solo daños,Choque,AVENIDA 110 CRA 46,0.0,0.0,1,10.9953478,-74.80667849999998
01/20/2015 12:00:00 AM,2015,1,Mar,06:20:00:AM,Con heridos,Choque,CL 45 CR 18,2.0,0.0,1,10.9568507,-74.7955994
01/20/2015 12:00:00 AM,2015,1,Mar,06:40:00:PM,Solo daños,Choque,CLLE 53 CRA 45,0.0,0.0,1,10.987667,-74.78958039999998
01/20/2015 12:00:00 AM,2015,1,Mar,08:15:00:AM,Solo daños,Choque,CALLE 45 FRENTE 5B 100,0.0,0.0,1,10.979156,-74.7873133
01/20/2015 12:00:00 AM,2015,1,Mar,08:20:00:PM,Con heridos,Choque,CR 53 CL 99,2.0,0.0,1,11.0145061,-74.82758170000002
01/20/2015 12:00:00 AM,2015,1,Mar,09:00:00:PM,Con heridos,Choque,AVENIDA 110 CRA 46,1.0,0.0,1,10.9953478,-74.80667849999998
01/20/2015 12:00:00 AM,2015,1,Mar,09:30:00:PM,Solo daños,Choque,CARRERA 9G 80 221,0.0,0.0,1,10.9583374,-74.8243313
01/20/2015 12:00:00 AM,2015,1,Mar,09:40:00:AM,Solo daños,Choque,VIA 40 CLLE 77B,0.0,0.0,1,11.0161406,-74.7954838
01/20/2015 12:00:00 AM,2015,1,Mar,10:00:00:AM,Solo daños,Choque,CALLE 70C CR 25B,0.0,0.0,1,10.9745164,-74.810198
01/20/2015 12:00:00 AM,2015,1,Mar,10:45:00:AM,Solo daños,Choque,CR 51B CL 106,0.0,0.0,1,11.0142932,-74.8359965
01/21/2015 12:00:00 AM,2015,1,Mié,03:00:00:PM,Solo daños,Choque,CRA 26 CLLE 51,0.0,0.0,1,10.9695664,-74.79523499999998
01/21/2015 12:00:00 AM,2015,1,Mié,03:10:00:PM,Solo daños,Choque,CL 10 CR 53,0.0,0.0,1,10.998709800000002,-74.8026124
01/21/2015 12:00:00 AM,2015,1,Mié,03:20:00:PM,Solo daños,Choque,CALLE 45 CR 43,0.0,0.0,1,10.983006800000002,-74.78633909999998
01/21/2015 12:00:00 AM,2015,1,Mié,04:00:00:PM,Solo daños,Choque,CRA 6 CLLE 73,0.0,0.0,1,10.9449,-74.8240392
01/21/2015 12:00:00 AM,2015,1,Mié,07:00:00:AM,Solo daños,Choque,CLLE 17 CRA 14,0.0,0.0,1,10.9532704,-74.7739277
01/21/2015 12:00:00 AM,2015,1,Mié,07:10:00:PM,Solo daños,Choque,CLLE 110 CRA 38,0.0,0.0,1,10.986988,-74.8170063
01/21/2015 12:00:00 AM,2015,1,Mié,07:15:00:PM,Solo daños,Choque,CRA 53 CLLE 79,0.0,0.0,1,11.004304,-74.8081282
01/21/2015 12:00:00 AM,2015,1,Mié,07:20:00:AM,Solo daños,Choque,CRA 9D CLLE 54,0.0,0.0,1,10.9510175,-74.8051038
01/21/2015 12:00:00 AM,2015,1,Mié,08:00:00:AM,Solo daños,Choque,CR 38 CL 52,0.0,0.0,1,10.9811991,-74.7926225
01/21/2015 12:00:00 AM,2015,1,Mié,08:00:00:PM,Con muertos,Atropello,CLLE 30 CRA 20,0.0,1.0,1,10.9567404,-74.7858986
01/21/2015 12:00:00 AM,2015,1,Mié,08:10:00:AM,Solo daños,Choque,VIA 40 CL 62,0.0,0.0,1,11.0215868,-74.79971450000002
01/21/2015 12:00:00 AM,2015,1,Mié,08:30:00:AM,Solo daños,Choque,CLLE 46 CRA 7 SUR,0.0,0.0,1,10.9280009,-74.80258740000002
01/21/2015 12:00:00 AM,2015,1,Mié,09:30:00:AM,Solo daños,Choque,CRA 42B CLLE 80B,0.0,0.0,1,10.9912677,-74.8225202
01/21/2015 12:00:00 AM,2015,1,Mié,09:40:00:AM,Con heridos,Atropello,CRA 45 CLLE 42,1.0,0.0,1,10.9857389,-74.78266789999998
01/21/2015 12:00:00 AM,2015,1,Mié,10:30:00:AM,Solo daños,Choque,CRA 52 CLLE 53,0.0,0.0,1,10.9911843,-74.78915529999998
01/21/2015 12:00:00 AM,2015,1,Mié,11:00:00:AM,Solo daños,Choque,CR 45B CL 93,0.0,0.0,1,11.0038108,-74.827226
01/21/2015 12:00:00 AM,2015,1,Mié,11:10:00:AM,Solo daños,Choque,CL 17 CR 29,0.0,0.0,1,10.9246308,-74.7938949
01/21/2015 12:00:00 AM,2015,1,Mié,12:30:00:PM,Solo daños,Choque,CLLE 17 CRA 15,0.0,0.0,1,10.9539613,-74.7739496
01/22/2015 12:00:00 AM,2015,1,Jue,01:15:00:PM,Solo daños,Choque,CL 98 CR 65,0.0,0.0,1,11.019963,-74.8215275
01/22/2015 12:00:00 AM,2015,1,Jue,01:20:00:PM,Solo daños,Choque,CR 38 CL 80,0.0,0.0,1,10.9869768,-74.8200444
01/22/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CRA 47 CLLE 75,0.0,0.0,1,10.9968537,-74.80848329999998
01/22/2015 12:00:00 AM,2015,1,Jue,04:30:00:PM,Solo daños,Choque,CLLE 74 CRA 41,0.0,0.0,1,10.9902798,-74.8110016
01/22/2015 12:00:00 AM,2015,1,Jue,05:40:00:AM,Con heridos,Atropello,CL 45 CR 23,2.0,0.0,1,10.9655601,-74.79151209999998
01/22/2015 12:00:00 AM,2015,1,Jue,07:00:00:AM,Solo daños,Choque,CRE 42 CL 80,0.0,0.0,1,10.9893169,-74.8206752
01/22/2015 12:00:00 AM,2015,1,Jue,08:00:00:AM,Solo daños,Choque,CRA 46 CLLE 75,0.0,0.0,1,10.996039,-74.80890050000002
01/22/2015 12:00:00 AM,2015,1,Jue,08:00:00:PM,Solo daños,Choque,CLLE 75 CRA 46,0.0,0.0,1,10.996039,-74.80890050000002
01/22/2015 12:00:00 AM,2015,1,Jue,08:15:00:AM,Solo daños,Choque,CALLE 110 CR 13,0.0,0.0,1,10.9683261,-74.83805140000003
01/22/2015 12:00:00 AM,2015,1,Jue,08:20:00:PM,Solo daños,Choque,CL 84 CR 49C,0.0,0.0,1,11.0031341,-74.8183944
01/22/2015 12:00:00 AM,2015,1,Jue,08:30:00:AM,Solo daños,Choque,VIA 40 CLLE 66,0.0,0.0,1,11.0037321,-74.78947790000002
01/22/2015 12:00:00 AM,2015,1,Jue,08:40:00:PM,Solo daños,Choque,AVENIDA 110 CRA 2,0.0,0.0,1,10.9766042,-74.83591159999997
01/22/2015 12:00:00 AM,2015,1,Jue,08:55:00:PM,Solo daños,Choque,CLLE 76 CRA 53,0.0,0.0,1,11.0027291,-74.80577070000002
01/22/2015 12:00:00 AM,2015,1,Jue,09:00:00:PM,Solo daños,Choque,AVENIDA 47 CRA 9L,0.0,0.0,1,10.9671021,-74.7663859
01/22/2015 12:00:00 AM,2015,1,Jue,10:05:00:PM,Solo daños,Choque,CLLE 53D CRA 25,0.0,0.0,1,10.9723456,-74.7968288
01/22/2015 12:00:00 AM,2015,1,Jue,11:30:00:AM,Solo daños,Choque,CLLE 30 CRA 45,0.0,0.0,1,10.983568,-74.77576450000002
01/22/2015 12:00:00 AM,2015,1,Jue,12:00:00:AM,Solo daños,Choque,AVENIDA 110 CRA 46,0.0,0.0,1,10.9953478,-74.80667849999998
01/23/2015 12:00:00 AM,2015,1,Vie,04:20:00:PM,Solo daños,Choque,CRA 44 CLLE 75,0.0,0.0,1,10.9943339,-74.80976070000001
01/23/2015 12:00:00 AM,2015,1,Vie,04:30:00:PM,Solo daños,Choque,CL 58 CR 54 Y CR 55,0.0,0.0,1,10.992679,-74.79182320000002
01/23/2015 12:00:00 AM,2015,1,Vie,05:45:00:PM,Solo daños,Choque,CL 80 CR 47,0.0,0.0,1,10.9998733,-74.8138565
01/23/2015 12:00:00 AM,2015,1,Vie,06:10:00:PM,Solo daños,Choque,CLLE 110 CRA 109,0.0,0.0,1,10.9591178,-74.8371324
01/23/2015 12:00:00 AM,2015,1,Vie,06:50:00:PM,Solo daños,Choque,CLLE 110 CRA 29,0.0,0.0,1,10.9764522,-74.8362235
01/23/2015 12:00:00 AM,2015,1,Vie,08:00:00:PM,Solo daños,Choque,CRA 57 CLLE 96,0.0,0.0,1,11.0156641,-74.82288690000001
01/23/2015 12:00:00 AM,2015,1,Vie,08:40:00:PM,Solo daños,Choque,CR 53 CL 79,0.0,0.0,1,11.004304,-74.8081282
01/23/2015 12:00:00 AM,2015,1,Vie,09:00:00:AM,Solo daños,Choque,CRA 45 CLLE 82,0.0,0.0,1,10.99988,-74.8170791
01/23/2015 12:00:00 AM,2015,1,Vie,09:20:00:AM,Solo daños,Choque,AVENIDA 110 CRA 38,0.0,0.0,1,10.986988,-74.8170063
01/23/2015 12:00:00 AM,2015,1,Vie,09:20:00:PM,Solo daños,Choque,AV CIRCUNVALAR CON 15 SUR,0.0,0.0,1,10.9232123,-74.80052599999998
01/23/2015 12:00:00 AM,2015,1,Vie,10:30:00:AM,Solo daños,Choque,VIA 40 CLLE 76,0.0,0.0,1,11.0144984,-74.7942546
01/23/2015 12:00:00 AM,2015,1,Vie,11:50:00:AM,Solo daños,Choque,CALLE 50 CR 46,0.0,0.0,1,10.988126,-74.7879804
01/24/2015 12:00:00 AM,2015,1,Sáb,02:05:00:PM,Solo daños,Choque,CLLE 45 CRA 43,0.0,0.0,1,10.983006800000002,-74.78633909999998
01/24/2015 12:00:00 AM,2015,1,Sáb,03:10:00:PM,Solo daños,Choque,CR 42B1 CL 85,0.0,0.0,1,10.9952388,-74.8259798
01/24/2015 12:00:00 AM,2015,1,Sáb,05:00:00:PM,Solo daños,Choque,CL 99 CR 52 Y CR 53,0.0,0.0,1,11.016472300000002,-74.826027
01/24/2015 12:00:00 AM,2015,1,Sáb,05:20:00:PM,Solo daños,Choque,CL 17 CR 8,0.0,0.0,1,10.948341,-74.77345809999998
01/24/2015 12:00:00 AM,2015,1,Sáb,06:00:00:PM,Solo daños,Choque,CR 45 CL 54,0.0,0.0,1,10.9881488,-74.79135339999998
01/24/2015 12:00:00 AM,2015,1,Sáb,06:10:00:PM,Solo daños,Choque,CL 72 CR 44,0.0,0.0,1,10.9925193,-74.806522
01/24/2015 12:00:00 AM,2015,1,Sáb,06:45:00:PM,Solo daños,Choque,CR 6 CL 30,0.0,0.0,1,10.9317027,-74.8242707
01/24/2015 12:00:00 AM,2015,1,Sáb,08:10:00:AM,Solo daños,Choque,VIA 40 CLLE 69,0.0,0.0,1,11.012229800000002,-74.79207690000001
01/24/2015 12:00:00 AM,2015,1,Sáb,10:00:00:AM,Solo daños,Choque,CR 14 CL 45B2,0.0,0.0,1,10.954621,-74.7974097
01/24/2015 12:00:00 AM,2015,1,Sáb,10:30:00:AM,Solo daños,Choque,CLLE 80 CRA 42,0.0,0.0,1,10.9893169,-74.8206752
01/24/2015 12:00:00 AM,2015,1,Sáb,11:00:00:PM,Solo daños,Choque,CLLE 84 CRA 52,0.0,0.0,1,11.0066292,-74.81679100000002
01/24/2015 12:00:00 AM,2015,1,Sáb,11:29:00:AM,Solo daños,Choque,CLLE 84 CRA 45,0.0,0.0,1,11.000748800000002,-74.819319
01/24/2015 12:00:00 AM,2015,1,Sáb,11:30:00:AM,Solo daños,Choque,CRA 42F CLLE 75B,0.0,0.0,1,10.9928759,-74.81136540000001
01/24/2015 12:00:00 AM,2015,1,Sáb,12:20:00:PM,Solo daños,Choque,CALLE 85 81 44,0.0,0.0,1,11.0260721,-74.8041355
01/24/2015 12:00:00 AM,2015,1,Sáb,12:30:00:PM,Solo daños,Choque,CRA 44 CLLE 72,0.0,0.0,1,10.9925193,-74.806522
01/25/2015 12:00:00 AM,2015,1,Dom,01:15:00:AM,Solo daños,Choque,CLLE 74 CRA 44,0.0,0.0,1,10.9938169,-74.8087984
01/25/2015 12:00:00 AM,2015,1,Dom,04:50:00:AM,Con heridos,Choque,CLLE 56 CRA 9,5.0,0.0,1,10.9515642,-74.81065290000002
01/25/2015 12:00:00 AM,2015,1,Dom,05:10:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 6R,0.0,0.0,1,10.94673,-74.83422
01/25/2015 12:00:00 AM,2015,1,Dom,07:15:00:AM,Solo daños,Choque,CLLE 85 CRA 58,0.0,0.0,1,11.0108647,-74.8146798
01/25/2015 12:00:00 AM,2015,1,Dom,09:20:00:PM,Solo daños,Choque,CLLE 41 CRA 17,0.0,0.0,1,10.9550326,-74.7944955
01/25/2015 12:00:00 AM,2015,1,Dom,11:00:00:PM,Solo daños,Choque,CRA 45 CLLE 62,0.0,0.0,1,10.9898054,-74.7973423
01/26/2015 12:00:00 AM,2015,1,Lun,01:15:00:PM,Solo daños,Choque,CR 30 CL 6 Y CL 4,0.0,0.0,1,10.9690105,-74.7803387
01/26/2015 12:00:00 AM,2015,1,Lun,01:40:00:PM,Con heridos,Choque,CRA 37 CLLE 72,1.0,0.0,1,10.980739300000002,-74.7947083
01/26/2015 12:00:00 AM,2015,1,Lun,03:20:00:PM,Solo daños,Choque,VIA 40 CLLE 71,0.0,0.0,1,11.008266699999998,-74.79070240000001
01/26/2015 12:00:00 AM,2015,1,Lun,03:55:00:PM,Solo daños,Choque,CL 30 CR 14,0.0,0.0,1,10.9523687,-74.78644899999998
01/26/2015 12:00:00 AM,2015,1,Lun,05:00:00:AM,Solo daños,Choque,CRA 40 CLLE 69D,0.0,0.0,1,10.9862886,-74.80456579999998
01/26/2015 12:00:00 AM,2015,1,Lun,05:00:00:PM,Solo daños,Choque,CLLE 81 CRA 59,0.0,0.0,1,11.0096281,-74.80894339999998
